customer_id,annual_income,credit_score,property_value
CUST03963,287472,795,1424201
CUST03964,29883,572,209945
CUST03965,151932,831,664173
CUST03966,162839,780,506024
CUST03967,60496,710,452071
CUST03968,162513,839,987110
CUST03969,70556,701,332710
CUST03970,84358,693,201333
CUST03971,93804,715,297220
CUST03972,69797,682,479767
CUST03973,45638,716,475515
CUST03974,92801,748,493524
CUST03975,86191,692,281411
CUST03976,201598,778,895549
CUST03977,59925,658,435408
CUST03978,27288,584,240660
CUST03979,53902,696,250630
CUST03980,61988,657,370733
CUST03981,187596,797,1005020
CUST03982,58807,653,249581
CUST03983,80759,727,447780
CUST03984,41954,656,432997
CUST03985,296048,795,908396
CUST03986,54107,748,424337
CUST03987,166318,770,514905
CUST03988,176912,758,1056768
CUST03989,231935,752,1226780
CUST03990,175246,838,1486634
CUST03991,186005,781,791403
CUST03992,295068,813,650892
CUST03993,66770,694,355076
CUST03994,69774,663,278375
CUST03995,260759,751,777909
CUST03996,41877,530,143650
CUST03997,36112,475,135231
CUST03998,48580,717,380731
CUST03999,116936,824,745427
CUST04000,57377,709,452975
CUST04001,38403,516,102263
CUST04002,40247,643,216513
CUST04003,37753,547,183580
CUST04004,40737,553,198515
CUST04005,242770,791,1042327
CUST04006,89372,671,241046
CUST04007,33030,540,190520
CUST04008,55481,720,434480
CUST04009,83907,684,246951
CUST04010,92684,661,222500
CUST04011,69551,665,450742
CUST04012,126719,810,1317624
CUST04013,64410,692,370797
CUST04014,26041,572,247098
CUST04015,73918,711,480396
CUST04016,96685,726,351635
CUST04017,97380,657,206992
CUST04018,34949,539,189107
CUST04019,25957,557,141371
CUST04020,86110,686,300101
CUST04021,31018,565,220419
CUST04022,97564,672,356061
CUST04023,79060,749,256839
CUST04024,96239,654,270573
CUST04025,58372,711,456098
CUST04026,88598,655,310498
CUST04027,97944,741,417823
CUST04028,60025,712,260066
CUST04029,61257,690,361035
CUST04030,27156,629,167604
CUST04031,25813,530,234220
CUST04032,87928,692,248897
CUST04033,96811,741,221569
CUST04034,28678,636,219106
CUST04035,88140,702,248474
CUST04036,52317,699,206677
CUST04037,62477,705,308143
CUST04038,62235,661,309084
CUST04039,230495,792,1376527
CUST04040,123536,805,664570
CUST04041,74626,727,440039
CUST04042,49700,713,423809
CUST04043,43670,710,377757
CUST04044,83481,686,302597
CUST04045,92171,747,265877
CUST04046,31232,494,179795
CUST04047,44757,620,249992
CUST04048,93593,706,337268
CUST04049,76880,680,480295
CUST04050,105637,795,1401266
CUST04051,29693,619,241185
CUST04052,42262,511,162175
CUST04053,94906,746,271557
CUST04054,94697,682,401965
CUST04055,41981,737,349340
CUST04056,74046,703,366848
CUST04057,79688,671,290634
CUST04058,97677,690,496053
CUST04059,90849,727,404486
CUST04060,207348,829,985819
CUST04061,35539,597,142115
CUST04062,165398,797,962931
CUST04063,66524,723,365375
CUST04064,270034,805,1121801
CUST04065,83507,740,463051
CUST04066,284369,818,1253955
CUST04067,124961,759,1279175
CUST04068,143972,780,1141730
CUST04069,25750,484,129571
CUST04070,264082,809,1287950
CUST04071,52536,653,464969
CUST04072,232523,814,1351287
CUST04073,57702,729,334794
CUST04074,44873,621,132385
CUST04075,78414,695,275853
CUST04076,27234,479,122487
CUST04077,38816,525,156881
CUST04078,73343,662,457735
CUST04079,28104,472,106108
CUST04080,73552,661,440088
CUST04081,68645,733,388048
CUST04082,35248,579,166032
CUST04083,63619,667,488582
CUST04084,43020,464,115935
CUST04085,42726,457,243353
CUST04086,195952,795,1026164
CUST04087,215821,836,589049
CUST04088,29616,561,212946
CUST04089,179590,774,1097095
CUST04090,53043,733,348249
CUST04091,58964,691,230520
CUST04092,93582,715,397585
CUST04093,45437,661,263970
CUST04094,76831,721,328575
CUST04095,63455,683,305038
CUST04096,92921,656,328600
CUST04097,43874,686,359264
CUST04098,75273,671,336069
CUST04099,57035,669,423732
CUST04100,62751,695,391681
CUST04101,42321,577,229414
CUST04102,51156,650,476575
CUST04103,69346,731,401022
CUST04104,36392,572,117896
CUST04105,81369,662,228278
CUST04106,27594,483,244678
CUST04107,68088,738,390946
CUST04108,85736,736,350824
CUST04109,94281,746,286174
CUST04110,29501,620,191067
CUST04111,39822,582,173843
CUST04112,265784,821,885017
CUST04113,66152,660,441255
CUST04114,51373,664,277048
CUST04115,86429,722,321876
CUST04116,77043,684,351636
CUST04117,233292,803,720695
CUST04118,61795,749,248497
CUST04119,212420,850,770939
CUST04120,88757,670,403014
CUST04121,60832,669,449031
CUST04122,89761,698,215498
CUST04123,74652,716,464216
CUST04124,27122,460,133337
CUST04125,76381,739,481143
CUST04126,93924,673,227533
CUST04127,77361,677,388991
CUST04128,228404,785,713546
CUST04129,117746,823,669956
CUST04130,62966,664,386926
CUST04131,58327,694,367616
CUST04132,44286,727,233406
CUST04133,268844,796,753551
CUST04134,26989,630,124750
CUST04135,34758,610,185215
CUST04136,286292,789,1124891
CUST04137,79604,683,447300
CUST04138,259938,849,1255597
CUST04139,27823,646,125199
CUST04140,58725,696,409992
CUST04141,85051,665,441404
CUST04142,103847,815,933457
CUST04143,42736,574,149242
CUST04144,73627,689,202930
CUST04145,43230,672,214975
CUST04146,191468,835,517511
CUST04147,45624,688,264529
CUST04148,44802,658,403019
CUST04149,51765,702,320339
CUST04150,44777,721,457966
CUST04151,57773,676,413340
CUST04152,35510,532,147016
CUST04153,273829,767,1142315
CUST04154,88522,741,294698
CUST04155,122393,789,1002751
CUST04156,44923,590,176447
CUST04157,100670,836,962968
CUST04158,58043,668,269867
CUST04159,41340,617,211773
CUST04160,56910,656,270651
CUST04161,162299,829,1290281
CUST04162,26511,471,102743
CUST04163,63860,744,412953
CUST04164,81784,698,226659
CUST04165,83275,721,392950
CUST04166,37161,584,247621
CUST04167,110686,842,567945
CUST04168,71406,688,282770
CUST04169,115966,821,797181
CUST04170,97824,706,304320
CUST04171,89546,746,391237
CUST04172,96656,656,345908
CUST04173,56574,734,382833
CUST04174,40697,683,324381
CUST04175,71492,662,201854
CUST04176,71089,652,209143
CUST04177,73441,697,209376
CUST04178,27760,497,167259
CUST04179,66194,725,248053
CUST04180,56255,736,336453
CUST04181,89620,700,384553
CUST04182,63586,654,451274
CUST04183,230864,780,689182
CUST04184,33829,616,165773
CUST04185,247270,814,1415801
CUST04186,110300,797,1335315
CUST04187,57158,708,238962
CUST04188,221705,821,1165512
CUST04189,137259,807,1436343
CUST04190,47836,734,448538
CUST04191,60990,697,272181
CUST04192,41594,706,420966
CUST04193,30562,640,123778
CUST04194,42456,717,390997
CUST04195,38995,604,170848
CUST04196,53812,669,260015
CUST04197,60355,746,466164
CUST04198,80309,676,331011
CUST04199,273853,822,875338
CUST04200,85187,694,259336
CUST04201,92302,704,349022
CUST04202,25821,555,215975
CUST04203,32014,450,139955
CUST04204,51718,739,283318
CUST04205,58365,689,443411
CUST04206,283190,822,1284603
CUST04207,85158,653,397287
CUST04208,61839,726,460072
CUST04209,69060,683,250321
CUST04210,69480,743,200117
CUST04211,58010,713,480412
CUST04212,97520,705,269827
CUST04213,41833,637,201928
CUST04214,25472,575,171455
CUST04215,43818,505,202684
CUST04216,51372,690,244530
CUST04217,42707,631,181249
CUST04218,84714,748,266824
CUST04219,90911,717,230296
CUST04220,280209,843,1383719
CUST04221,296218,819,534854
CUST04222,65744,653,496831
CUST04223,43516,491,196587
CUST04224,54672,663,245393
CUST04225,70433,671,337177
CUST04226,42090,635,119999
CUST04227,47169,722,380589
CUST04228,118213,802,696642
CUST04229,74167,719,228106
CUST04230,61966,690,392999
CUST04231,54827,673,479134
CUST04232,32643,527,249735
CUST04233,232511,800,516868
CUST04234,43449,706,285065
CUST04235,55166,673,409788
CUST04236,94728,742,239007
CUST04237,33259,606,170425
CUST04238,40003,648,145176
CUST04239,60706,708,373118
CUST04240,69903,745,217902
CUST04241,68643,742,454219
CUST04242,46943,729,229757
CUST04243,89567,735,251406
CUST04244,66587,720,421729
CUST04245,59260,698,287745
CUST04246,71201,728,240284
CUST04247,72647,732,413301
CUST04248,45693,731,247364
CUST04249,59983,729,283440
CUST04250,79004,722,202418
CUST04251,42236,494,112070
CUST04252,78589,676,204952
CUST04253,39799,470,201546
CUST04254,91962,674,406064
CUST04255,42882,501,154843
CUST04256,72312,699,425668
CUST04257,37665,477,203807
CUST04258,43242,515,236197
CUST04259,81373,656,310016
CUST04260,33698,610,137798
CUST04261,287270,750,753131
CUST04262,56326,689,253492
CUST04263,71925,691,382010
CUST04264,86942,744,247919
CUST04265,257127,841,875979
CUST04266,93154,709,245698
CUST04267,47971,661,474124
CUST04268,29794,517,247254
CUST04269,38954,629,187673
CUST04270,80840,696,375915
CUST04271,40453,517,245433
CUST04272,78120,728,396215
CUST04273,55890,729,421969
CUST04274,224277,822,618283
CUST04275,92788,684,239481
CUST04276,41833,658,242533
CUST04277,67599,739,315417
CUST04278,33665,619,108270
CUST04279,188718,750,1231758
CUST04280,47256,683,436297
CUST04281,57259,747,476389
CUST04282,44410,521,209756
CUST04283,64136,700,340825
CUST04284,244036,792,1291180
CUST04285,97540,664,437589
CUST04286,44270,715,230304
CUST04287,55558,736,473689
CUST04288,83411,660,464570
CUST04289,90128,666,338224
CUST04290,80515,692,457686
CUST04291,52102,699,392381
CUST04292,44294,551,196255
CUST04293,87155,698,479052
CUST04294,96595,679,478766
CUST04295,40564,708,200258
CUST04296,48200,740,464122
CUST04297,71427,744,334117
CUST04298,60229,717,367673
CUST04299,60432,712,458741
CUST04300,89679,651,320099
CUST04301,92027,660,240247
CUST04302,61757,704,236510
CUST04303,50824,658,249844
CUST04304,63523,662,239199
CUST04305,89509,731,212956
CUST04306,36198,507,219684
CUST04307,47288,654,232594
CUST04308,187163,750,1443684
CUST04309,277898,824,725563
CUST04310,33277,585,109760
CUST04311,88353,676,274752
CUST04312,58799,694,200313
CUST04313,155584,808,510496
CUST04314,28832,520,189829
CUST04315,79049,697,482897
CUST04316,159182,800,1156603
CUST04317,71229,660,239741
CUST04318,41146,656,292637
CUST04319,41899,720,352277
CUST04320,220238,819,549392
CUST04321,38715,532,130360
CUST04322,62735,697,491873
CUST04323,56535,685,407009
CUST04324,255542,812,553319
CUST04325,89000,663,258663
CUST04326,46777,687,382071
CUST04327,55812,682,421537
CUST04328,30329,489,178775
CUST04329,59361,651,485396
CUST04330,93058,716,271273
CUST04331,45345,674,396754
CUST04332,75092,726,396496
CUST04333,29755,492,234148
CUST04334,60704,662,443041
CUST04335,257631,755,549501
CUST04336,240481,763,1446808
CUST04337,29912,522,199057
CUST04338,96399,734,412744
CUST04339,162672,797,1301965
CUST04340,37509,528,209695
CUST04341,90543,660,330382
CUST04342,88712,748,262648
CUST04343,59330,696,466470
CUST04344,52893,744,304713
CUST04345,26484,567,229965
CUST04346,222379,758,1299058
CUST04347,98410,726,401551
CUST04348,155586,831,1012660
CUST04349,78641,675,344636
CUST04350,70833,740,458769
CUST04351,55585,709,428012
CUST04352,40700,638,151168
CUST04353,47624,704,455507
CUST04354,66606,722,396798
CUST04355,74395,724,338589
CUST04356,81985,734,436986
CUST04357,66789,725,320859
CUST04358,71366,667,494237
CUST04359,35497,565,217099
CUST04360,223228,774,1151601
CUST04361,43424,656,270762
CUST04362,51984,681,275308
CUST04363,30987,483,143832
CUST04364,26869,569,175807
CUST04365,29590,474,239031
CUST04366,32570,573,167045
CUST04367,68827,669,325666
CUST04368,62556,699,209900
CUST04369,206645,750,1161687
CUST04370,85610,662,475802
CUST04371,43340,706,332516
CUST04372,81554,717,493149
CUST04373,37079,560,203926
CUST04374,93302,688,415640
CUST04375,55246,726,412340
CUST04376,69526,741,235137
CUST04377,152453,779,893767
CUST04378,41076,684,216591
CUST04379,74476,662,374986
CUST04380,82292,746,232032
CUST04381,69149,655,294452
CUST04382,47494,727,446093
CUST04383,257810,785,526041
CUST04384,57878,724,402621
CUST04385,45221,677,412552
CUST04386,141479,789,907587
CUST04387,78180,688,366393
CUST04388,75547,727,207701
CUST04389,35717,570,180139
CUST04390,41268,512,132480
CUST04391,97269,724,418083
CUST04392,46955,671,309962
CUST04393,25024,461,139820
CUST04394,40263,560,113608
CUST04395,231488,821,914085
CUST04396,55016,678,401347
CUST04397,93456,710,366003
CUST04398,118872,823,1031904
CUST04399,249551,813,844088
CUST04400,77126,729,431427
CUST04401,47282,654,331261
CUST04402,58740,669,243098
CUST04403,296043,761,892248
CUST04404,104216,846,1495131
CUST04405,63789,733,434208
CUST04406,73035,660,412416
CUST04407,152067,752,1291935
CUST04408,28385,589,188196
CUST04409,81938,680,265972
CUST04410,56273,678,306952
CUST04411,38401,609,190034
CUST04412,299512,801,866356
CUST04413,65754,698,278956
CUST04414,47772,664,237173
CUST04415,86814,671,372463
CUST04416,93957,690,457412
CUST04417,48734,700,275206
CUST04418,28626,529,133906
CUST04419,181606,820,982279
CUST04420,294298,797,1498364
CUST04421,52306,655,367093
CUST04422,85262,728,482159
CUST04423,93710,662,341317
CUST04424,77702,733,232950
CUST04425,262681,845,527411
CUST04426,58429,730,205763
CUST04427,61481,690,371858
CUST04428,66098,680,473256
CUST04429,37192,591,242330
CUST04430,37517,604,109019
CUST04431,39194,624,242872
CUST04432,31537,638,212101
CUST04433,128730,781,1424500
CUST04434,31432,508,204262
CUST04435,261212,828,553416
CUST04436,48167,653,349162
CUST04437,43116,509,133320
CUST04438,60630,666,320663
CUST04439,30448,522,145308
CUST04440,95347,744,475592
CUST04441,81428,692,310464
CUST04442,89601,678,216728
CUST04443,45954,697,403974
CUST04444,29316,478,174462
CUST04445,48497,686,231159
CUST04446,79152,702,473147
CUST04447,296525,835,1286913
CUST04448,63860,714,338600
CUST04449,178127,754,669581
CUST04450,71810,657,318486
CUST04451,40964,594,114152
CUST04452,81946,686,207693
CUST04453,85779,739,304535
CUST04454,79583,665,310199
CUST04455,63962,746,473055
CUST04456,142403,772,828261
CUST04457,42920,459,154401
CUST04458,82282,727,439134
CUST04459,39922,602,213747
CUST04460,155793,807,754063
CUST04461,85710,704,415968
CUST04462,295901,783,1352564
CUST04463,30700,520,207516
CUST04464,90248,688,418703
CUST04465,79402,701,350802
CUST04466,67022,746,469624
CUST04467,264333,844,824075
CUST04468,41910,724,223011
CUST04469,273891,759,747797
CUST04470,43644,663,297614
CUST04471,41980,745,327351
CUST04472,58222,669,345805
CUST04473,33949,637,150053
CUST04474,195258,776,795976
CUST04475,94230,672,309481
CUST04476,186749,839,1310863
CUST04477,56993,705,447207
CUST04478,34051,499,206090
CUST04479,72275,748,232632
CUST04480,26333,572,103877
CUST04481,48705,662,450393
CUST04482,28594,587,186629
CUST04483,180512,826,1292684
CUST04484,62161,668,416827
CUST04485,87494,747,285489
CUST04486,35178,477,156023
CUST04487,277809,844,583483
CUST04488,250979,759,535776
CUST04489,69141,703,346005
CUST04490,69077,711,475654
CUST04491,95884,736,399910
CUST04492,57585,691,245594
CUST04493,68794,654,457460
CUST04494,77967,690,250046
CUST04495,261695,777,901949
CUST04496,81938,699,320804
CUST04497,85114,733,280425
CUST04498,64618,695,243392
CUST04499,95925,696,224860
CUST04500,43537,735,252653
CUST04501,65364,658,369721
CUST04502,171615,832,663101
CUST04503,92169,675,201719
CUST04504,69025,705,358662
CUST04505,33331,511,185769
CUST04506,39887,465,139148
CUST04507,45764,702,375818
CUST04508,30669,558,113191
CUST04509,96805,702,243416
CUST04510,53701,734,426420
CUST04511,276292,773,509112
CUST04512,52654,654,202905
CUST04513,91893,680,433006
CUST04514,76019,691,432182
CUST04515,229397,777,1408710
CUST04516,88096,678,475516
CUST04517,96098,656,486590
CUST04518,52652,702,354871
CUST04519,62056,658,245244
CUST04520,46040,688,453970
CUST04521,70762,719,334326
CUST04522,249110,773,872793
CUST04523,90551,652,459174
CUST04524,46533,701,387104
CUST04525,44222,689,358476
CUST04526,44631,519,161902
CUST04527,82664,672,368195
CUST04528,45863,727,223663
CUST04529,69774,703,247545
CUST04530,34198,568,150911
CUST04531,86589,661,218708
CUST04532,62860,661,389891
CUST04533,45021,688,467042
CUST04534,92580,719,223080
CUST04535,39470,507,124481
CUST04536,81932,746,354414
CUST04537,46993,711,398306
CUST04538,131151,757,1475350
CUST04539,98840,682,449970
CUST04540,103068,782,1061353
CUST04541,68994,723,259020
CUST04542,79620,675,223462
CUST04543,239693,798,1045275
CUST04544,93794,713,492811
CUST04545,64387,701,360082
CUST04546,44760,730,401841
CUST04547,65388,708,252204
CUST04548,83463,675,324129
CUST04549,229221,756,1206673
CUST04550,150426,841,831109
CUST04551,89053,669,255265
CUST04552,49570,655,311437
CUST04553,50014,653,217222
CUST04554,51200,716,220871
CUST04555,53898,706,249472
CUST04556,110402,835,792567
CUST04557,62702,712,268978
CUST04558,79236,713,454942
CUST04559,89371,659,251021
CUST04560,33282,555,120380
CUST04561,207583,773,1133045
CUST04562,73436,650,263774
CUST04563,72052,694,490785
CUST04564,65614,718,472904
CUST04565,97023,683,400478
CUST04566,62145,708,203651
CUST04567,138960,757,1451204
CUST04568,83636,695,430095
CUST04569,83138,742,477632
CUST04570,36709,622,214711
CUST04571,297149,781,1184188
CUST04572,47694,743,422402
CUST04573,72607,650,447059
CUST04574,28818,641,227390
CUST04575,208236,759,694703
CUST04576,57228,665,290139
CUST04577,43032,530,193601
CUST04578,49087,662,404036
CUST04579,63515,697,319683
CUST04580,62767,706,396467
CUST04581,38804,497,116186
CUST04582,46802,747,409951
CUST04583,31929,522,136604
CUST04584,32249,556,164175
CUST04585,27663,504,111989
CUST04586,44882,549,213690
CUST04587,30246,516,124242
CUST04588,61248,731,260088
CUST04589,35419,485,228426
CUST04590,25864,557,188516
CUST04591,62475,714,344028
CUST04592,142432,835,528999
CUST04593,39761,645,236021
CUST04594,48438,742,458185
CUST04595,44734,710,205204
CUST04596,62695,729,269599
CUST04597,51354,668,266531
CUST04598,294201,814,1063094
CUST04599,96209,734,324341
CUST04600,37027,513,204475
CUST04601,151300,781,1413089
CUST04602,41807,686,454282
CUST04603,286315,760,530263
CUST04604,215123,797,1395149
CUST04605,90299,724,423370
CUST04606,265491,844,812798
CUST04607,61019,687,486966
CUST04608,72682,720,310673
CUST04609,89830,745,464966
CUST04610,64738,663,476770
CUST04611,47035,706,329243
CUST04612,69601,675,460215
CUST04613,81615,665,345721
CUST04614,65675,730,211279
CUST04615,80491,684,493538
CUST04616,106933,775,1221597
CUST04617,176973,798,808874
CUST04618,60582,666,370330
CUST04619,55110,681,251630
CUST04620,75189,741,414209
CUST04621,32966,582,113221
CUST04622,44754,735,266575
CUST04623,98692,693,264665
CUST04624,76422,699,211837
CUST04625,41861,721,310744
CUST04626,80803,663,243626
CUST04627,161589,806,1323048
CUST04628,30883,599,217235
CUST04629,151542,766,1218596
CUST04630,93544,749,428753
CUST04631,51755,681,346629
CUST04632,39737,466,231776
CUST04633,43866,509,208750
CUST04634,49656,712,264393
CUST04635,94177,657,215890
CUST04636,69512,672,484944
CUST04637,51077,731,338237
CUST04638,78889,729,461038
CUST04639,76349,697,386356
CUST04640,42927,513,112531
CUST04641,84130,723,227972
CUST04642,58588,667,422621
CUST04643,46644,747,397084
CUST04644,77693,684,363426
CUST04645,44097,747,287506
CUST04646,68865,651,485499
CUST04647,88475,736,249471
CUST04648,289741,769,1397326
CUST04649,174599,773,989952
CUST04650,36240,580,229366
CUST04651,33579,481,110107
CUST04652,89657,653,413129
CUST04653,236166,839,941010
CUST04654,90239,723,329533
CUST04655,25195,645,189799
CUST04656,75765,655,434178
CUST04657,65951,742,251634
CUST04658,167670,835,1445305
CUST04659,48950,675,298507
CUST04660,102123,759,1040597
CUST04661,65361,707,250014
CUST04662,79465,681,461494
CUST04663,239790,776,1307620
CUST04664,35581,621,220439
CUST04665,93287,692,365291
CUST04666,90872,712,443371
CUST04667,98829,713,462517
CUST04668,66105,722,322677
CUST04669,140240,799,545905
CUST04670,87327,733,407819
CUST04671,290442,795,916090
CUST04672,81893,672,388066
CUST04673,51594,674,322928
CUST04674,93445,684,435658
CUST04675,53515,660,342473
CUST04676,85572,684,470997
CUST04677,81058,741,489439
CUST04678,46201,687,475952
CUST04679,72666,732,334083
CUST04680,94472,685,411357
CUST04681,85302,714,361474
CUST04682,36788,508,102712
CUST04683,65058,742,226727
CUST04684,58699,736,437157
CUST04685,79024,690,449005
CUST04686,28511,521,234864
CUST04687,35840,467,105342
CUST04688,29737,640,219167
CUST04689,39653,468,197669
CUST04690,78501,747,282014
CUST04691,95401,707,379730
CUST04692,69731,713,402800
CUST04693,40172,678,376099
CUST04694,43588,660,274725
CUST04695,54458,686,379740
CUST04696,42846,556,184142
CUST04697,86044,728,371437
CUST04698,62630,719,204189
CUST04699,93751,719,260376
CUST04700,232437,775,1197573
CUST04701,38355,623,213893
CUST04702,150605,828,922218
CUST04703,127891,784,515401
CUST04704,188020,804,1308430
CUST04705,41854,678,253818
CUST04706,46630,657,202316
CUST04707,64292,740,449701
CUST04708,162324,775,857075
CUST04709,60077,737,305363
CUST04710,36052,517,183504
CUST04711,42371,694,315606
CUST04712,91340,656,337493
CUST04713,54880,657,369959
CUST04714,33252,645,138355
CUST04715,67284,709,458063
CUST04716,26902,605,132682
CUST04717,56617,694,402179
CUST04718,63391,679,389735
CUST04719,84859,651,278597
CUST04720,25946,548,236907
CUST04721,41811,517,122596
CUST04722,286877,843,964816
CUST04723,26735,532,177789
CUST04724,74193,730,494278
CUST04725,42964,723,299140
CUST04726,84480,673,347868
CUST04727,71226,654,287024
CUST04728,116416,819,1015255
CUST04729,43667,690,440761
CUST04730,50847,676,269815
CUST04731,92823,728,280553
CUST04732,25105,566,182021
CUST04733,79962,695,427486
CUST04734,54766,656,225572
CUST04735,66881,693,489292
CUST04736,56755,663,392648
CUST04737,47020,733,272807
CUST04738,60692,697,279345
CUST04739,98687,651,375872
CUST04740,270113,758,1339219
CUST04741,76332,695,405018
CUST04742,97942,689,485065
CUST04743,67712,692,401284
CUST04744,29630,619,157023
CUST04745,42343,652,483709
CUST04746,84511,678,251579
CUST04747,44187,670,423861
CUST04748,67308,652,276958
CUST04749,40263,495,196829
CUST04750,38092,636,147889
CUST04751,88523,705,438101
CUST04752,139129,807,644198
CUST04753,97760,708,202850
CUST04754,40665,550,112856
CUST04755,78107,669,322641
CUST04756,34291,616,149705
CUST04757,53957,656,206527
CUST04758,75009,669,447723
CUST04759,89421,742,365342
CUST04760,283129,785,701310
CUST04761,26407,583,127292
CUST04762,80296,744,261966
CUST04763,78975,718,368245
CUST04764,141952,848,669117
CUST04765,138926,809,1242154
CUST04766,57937,746,466952
CUST04767,84129,748,471185
CUST04768,137991,771,827018
CUST04769,181856,751,996005
CUST04770,86185,687,283022
CUST04771,203155,811,556194
CUST04772,67989,666,473199
CUST04773,57691,723,410547
CUST04774,55531,697,443339
CUST04775,76843,723,291986
CUST04776,64651,653,287386
CUST04777,205758,759,694992
CUST04778,189049,827,803476
CUST04779,90694,714,365660
CUST04780,43601,739,387796
CUST04781,120176,835,537413
CUST04782,92170,650,390305
CUST04783,58322,663,271370
CUST04784,30274,534,194894
CUST04785,30287,537,116985
CUST04786,71953,689,247207
CUST04787,56957,654,316772
CUST04788,87351,686,216138
CUST04789,95599,742,365622
CUST04790,36761,566,143811
CUST04791,232158,814,607813
CUST04792,48835,671,498638
CUST04793,53768,654,404096
CUST04794,42519,744,238004
CUST04795,28907,633,210282
CUST04796,90806,681,475707
CUST04797,64473,663,317263
CUST04798,54139,710,334575
CUST04799,55145,672,293359
CUST04800,30183,457,236554
CUST04801,194496,788,619193
CUST04802,49213,749,265275
CUST04803,58199,670,325808
CUST04804,255296,759,938889
CUST04805,58558,656,483100
CUST04806,72675,664,471633
CUST04807,60109,674,443752
CUST04808,216261,844,668346
CUST04809,77831,662,312363
CUST04810,95085,698,223252
CUST04811,37676,471,237832
CUST04812,48623,706,491653
CUST04813,92752,742,228860
CUST04814,93663,697,386472
CUST04815,207189,834,587461
CUST04816,218888,825,749407
CUST04817,169856,847,886328
CUST04818,86924,717,204891
CUST04819,106120,769,1134948
CUST04820,49395,697,204609
CUST04821,92831,650,402633
CUST04822,48050,740,304940
CUST04823,76864,652,205483
CUST04824,81556,666,458138
CUST04825,73110,659,382912
CUST04826,69917,684,486625
CUST04827,59198,656,322841
CUST04828,37127,562,107137
CUST04829,58981,672,258673
CUST04830,61573,724,452111
CUST04831,29630,620,106765
CUST04832,62528,725,316885
CUST04833,83271,685,477727
CUST04834,50215,686,446674
CUST04835,69319,684,459058
CUST04836,84169,704,411159
CUST04837,283434,764,1388027
CUST04838,87662,737,367584
CUST04839,209898,810,1343923
CUST04840,35730,591,235576
CUST04841,159928,798,612035
CUST04842,31277,487,246222
CUST04843,67678,713,391259
CUST04844,86568,673,268308
CUST04845,163792,842,1446161
CUST04846,55258,723,421161
CUST04847,50142,687,268205
CUST04848,106592,822,1380105
CUST04849,51439,734,406908
CUST04850,54452,748,477179
CUST04851,258466,809,1405352
CUST04852,164815,810,1339922
CUST04853,30942,534,248426
CUST04854,85416,705,340043
CUST04855,83113,747,405962
CUST04856,69821,715,474337
CUST04857,86440,665,362878
CUST04858,201312,750,619713
CUST04859,116371,772,1358290
CUST04860,85305,660,241602
CUST04861,31521,578,220726
CUST04862,147362,760,644212
CUST04863,70993,716,450367
CUST04864,39053,589,136857
CUST04865,68755,748,433685
CUST04866,93215,669,365881
CUST04867,69793,674,304987
CUST04868,60857,748,337699
CUST04869,64638,741,320398
CUST04870,67444,655,285215
CUST04871,67219,739,335892
CUST04872,49087,717,361239
CUST04873,159646,754,1057123
CUST04874,58568,668,446231
CUST04875,79516,720,428576
CUST04876,39506,608,116487
CUST04877,49248,650,309284
CUST04878,118572,823,773491
CUST04879,140455,809,1277406
CUST04880,283413,823,1362690
CUST04881,62438,730,457183
CUST04882,94134,749,342880
CUST04883,276865,801,1108482
CUST04884,66797,716,393908
CUST04885,87406,657,286007
CUST04886,80955,716,241810
CUST04887,74449,675,250614
CUST04888,204136,756,1022148
CUST04889,35107,527,148519
CUST04890,73182,676,310103
CUST04891,171114,791,1199524
CUST04892,34781,639,196534
CUST04893,82119,733,495618
CUST04894,98396,706,275039
CUST04895,69107,707,352694
CUST04896,69673,653,316100
CUST04897,71468,748,449475
CUST04898,63018,712,414977
CUST04899,131104,761,671214
CUST04900,180273,803,941568
CUST04901,44135,634,106888
CUST04902,71532,691,446259
CUST04903,90022,684,455888
CUST04904,284565,782,1383023
CUST04905,92378,674,380643
CUST04906,252116,756,1098774
CUST04907,47006,724,357584
CUST04908,31272,544,184486
CUST04909,88503,702,250093
CUST04910,47848,712,436535
CUST04911,41014,693,468198
CUST04912,67621,747,372823
CUST04913,93156,703,296576
CUST04914,60439,730,461806
CUST04915,96068,658,260305
CUST04916,81076,693,476700
CUST04917,50833,653,210069
CUST04918,72887,738,349714
CUST04919,69366,722,462688
CUST04920,43209,722,319265
CUST04921,153145,785,774939
CUST04922,30432,647,231847
CUST04923,38865,540,206700
CUST04924,85702,705,368459
CUST04925,50153,741,482779
CUST04926,273637,770,745205
CUST04927,42555,729,381966
CUST04928,66644,718,355490
CUST04929,92080,708,455077
CUST04930,63778,685,301438
CUST04931,97278,704,455839
CUST04932,39905,505,128560
CUST04933,90741,667,283756
CUST04934,67715,719,484152
CUST04935,251177,828,953845
CUST04936,26943,451,139606
CUST04937,62753,722,293564
CUST04938,87216,684,231434
CUST04939,43165,567,152502
CUST04940,258514,850,705690
CUST04941,92488,658,253919
CUST04942,41502,583,248867
CUST04943,96082,730,323785
CUST04944,37396,624,141200
CUST04945,55421,701,210231
CUST04946,44940,684,224334
CUST04947,96403,728,218029
CUST04948,84050,690,302030
CUST04949,42660,725,399607
CUST04950,29136,577,227245
CUST04951,79211,733,466141
CUST04952,25067,487,115441
CUST04953,194566,842,898521
CUST04954,61425,699,300009
